season,category,film_id,film_title,shown_title,result,tie,ceremony,ceremony_date,source_permalink,ceremony_page_check
2025,cc_picture,Q101112656,The Brutalist,The Brutalist,nominated,False,30th Critics' Choice Awards,2025-02-07,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2025,cc_picture,Q116701124,Conclave,Conclave,nominated,False,30th Critics' Choice Awards,2025-02-07,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2025,cc_picture,Q109228991,Dune: Part Two,Dune: Part Two,nominated,False,30th Critics' Choice Awards,2025-02-07,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2025,cc_picture,Q123928072,Emilia Pérez,Emilia Pérez,nominated,False,30th Critics' Choice Awards,2025-02-07,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2025,cc_picture,Q116030637,Nickel Boys,Nickel Boys,nominated,False,30th Critics' Choice Awards,2025-02-07,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2025,cc_picture,Q122335323,Sing Sing,Sing Sing,nominated,False,30th Critics' Choice Awards,2025-02-07,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2025,cc_picture,Q113380226,The Substance,The Substance,nominated,False,30th Critics' Choice Awards,2025-02-07,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2025,cc_picture,Q24797403,Wicked,Wicked,nominated,False,30th Critics' Choice Awards,2025-02-07,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2026,cc_picture,Q117085614,One Battle After Another,One Battle After Another,won,False,31st Critics' Choice Awards,2026-01-04,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2026,cc_picture,Q125971387,Bugonia,Bugonia,nominated,False,31st Critics' Choice Awards,2026-01-04,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2026,cc_picture,Q124393045,Frankenstein,Frankenstein,nominated,False,31st Critics' Choice Awards,2026-01-04,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2026,cc_picture,Q122741016,Hamnet,Hamnet,nominated,False,31st Critics' Choice Awards,2026-01-04,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2026,cc_picture,Q124829697,Jay Kelly,Jay Kelly,nominated,False,31st Critics' Choice Awards,2026-01-04,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2026,cc_picture,Q130118681,Marty Supreme,Marty Supreme,nominated,False,31st Critics' Choice Awards,2026-01-04,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2026,cc_picture,Q130284179,Sentimental Value,Sentimental Value,nominated,False,31st Critics' Choice Awards,2026-01-04,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2026,cc_picture,Q125473145,Sinners,Sinners,nominated,False,31st Critics' Choice Awards,2026-01-04,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2026,cc_picture,Q126086662,Train Dreams,Train Dreams,nominated,False,31st Critics' Choice Awards,2026-01-04,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2026,cc_picture,Q114817050,Wicked: For Good,Wicked: For Good,nominated,False,31st Critics' Choice Awards,2026-01-04,https://en.wikipedia.org/w/index.php?oldid=1375402219,match
2000,wga_original,Q25139,American Beauty,American Beauty,won,False,52nd Writers Guild of America Awards,2000-03-05,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2000,wga_original,Q649165,Being John Malkovich,Being John Malkovich,nominated,False,52nd Writers Guild of America Awards,2000-03-05,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2000,wga_original,Q588420,Magnolia,Magnolia,nominated,False,52nd Writers Guild of America Awards,2000-03-05,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2000,wga_original,Q183063,The Sixth Sense,The Sixth Sense,nominated,False,52nd Writers Guild of America Awards,2000-03-05,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2000,wga_original,Q1357016,Three Kings,Three Kings,nominated,False,52nd Writers Guild of America Awards,2000-03-05,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2001,wga_original,Q2300341,You Can Count on Me,You Can Count on Me,won,False,53rd Writers Guild of America Awards,2001-03-04,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2001,wga_original,Q726294,Almost Famous,Almost Famous,nominated,False,53rd Writers Guild of America Awards,2001-03-04,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2001,wga_original,Q830324,Best in Show,Best in Show,nominated,False,53rd Writers Guild of America Awards,2001-03-04,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2001,wga_original,Q458629,Billy Elliot,Billy Elliot,nominated,False,53rd Writers Guild of America Awards,2001-03-04,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2001,wga_original,Q220955,Erin Brockovich,Erin Brockovich,nominated,False,53rd Writers Guild of America Awards,2001-03-04,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2002,wga_original,Q165392,Gosford Park,Gosford Park,won,False,54th Writers Guild of America Awards,2002-03-02,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2002,wga_original,Q913440,The Man Who Wasn't There,The Man Who Wasn't There,nominated,False,54th Writers Guild of America Awards,2002-03-02,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2002,wga_original,Q1124875,Monster's Ball,Monster's Ball,nominated,False,54th Writers Guild of America Awards,2002-03-02,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2002,wga_original,Q193573,Moulin Rouge!,Moulin Rouge!,nominated,False,54th Writers Guild of America Awards,2002-03-02,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2002,wga_original,Q935105,The Royal Tenenbaums,The Royal Tenenbaums,nominated,False,54th Writers Guild of America Awards,2002-03-02,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2003,wga_original,Q165394,Bowling for Columbine,Bowling for Columbine,won,False,55th Writers Guild of America Awards,2003-03-08,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2003,wga_original,Q610339,Antwone Fisher,Antwone Fisher,nominated,False,55th Writers Guild of America Awards,2003-03-08,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2003,wga_original,Q1130664,Far from Heaven,Far from Heaven,nominated,False,55th Writers Guild of America Awards,2003-03-08,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2003,wga_original,Q154581,Gangs of New York,Gangs of New York,nominated,False,55th Writers Guild of America Awards,2003-03-08,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2003,wga_original,Q525415,My Big Fat Greek Wedding,My Big Fat Greek Wedding,nominated,False,55th Writers Guild of America Awards,2003-03-08,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2004,wga_original,Q107270,Lost in Translation,Lost in Translation,won,False,56th Writers Guild of America Awards,2004-02-21,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2004,wga_original,Q369492,Bend It Like Beckham,Bend It Like Beckham,nominated,False,56th Writers Guild of America Awards,2004-02-21,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2004,wga_original,Q151903,Dirty Pretty Things,Dirty Pretty Things,nominated,False,56th Writers Guild of America Awards,2004-02-21,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2004,wga_original,Q1536722,In America,In America,nominated,False,56th Writers Guild of America Awards,2004-02-21,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2004,wga_original,Q1653448,The Station Agent,The Station Agent,nominated,False,56th Writers Guild of America Awards,2004-02-21,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2005,wga_original,Q208269,Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,won,False,57th Writers Guild of America Awards,2005-02-19,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2005,wga_original,Q201924,The Aviator,The Aviator,nominated,False,57th Writers Guild of America Awards,2005-02-19,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2005,wga_original,Q59931,Garden State,Garden State,nominated,False,57th Writers Guild of America Awards,2005-02-19,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2005,wga_original,Q223884,Hotel Rwanda,Hotel Rwanda,nominated,False,57th Writers Guild of America Awards,2005-02-19,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2005,wga_original,Q83656,Kinsey,Kinsey,nominated,False,57th Writers Guild of America Awards,2005-02-19,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2006,wga_original,Q188000,Crash,Crash,won,False,58th Writers Guild of America Awards,2006-02-04,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2006,wga_original,Q1139794,The 40-Year-Old Virgin,The 40-Year-Old Virgin,nominated,False,58th Writers Guild of America Awards,2006-02-04,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2006,wga_original,Q647546,Cinderella Man,Cinderella Man,nominated,False,58th Writers Guild of America Awards,2006-02-04,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2006,wga_original,Q319061,"Good Night, and Good Luck","Good Night, and Good Luck",nominated,False,58th Writers Guild of America Awards,2006-02-04,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2006,wga_original,Q1197427,The Squid and the Whale,The Squid and the Whale,nominated,False,58th Writers Guild of America Awards,2006-02-04,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2007,wga_original,Q192073,Little Miss Sunshine,Little Miss Sunshine,won,False,59th Writers Guild of America Awards,2007-02-11,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2007,wga_original,Q191074,Babel,Babel,nominated,False,59th Writers Guild of America Awards,2007-02-11,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2007,wga_original,Q223367,The Queen,The Queen,nominated,False,59th Writers Guild of America Awards,2007-02-11,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2007,wga_original,Q151898,Stranger than Fiction,Stranger than Fiction,nominated,False,59th Writers Guild of America Awards,2007-02-11,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2007,wga_original,Q282804,United 93,United 93,nominated,False,59th Writers Guild of America Awards,2007-02-11,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2008,wga_original,Q79503,Juno,Juno,won,False,60th Writers Guild of America Awards,2008-02-09,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2008,wga_original,Q222800,Knocked Up,Knocked Up,nominated,False,60th Writers Guild of America Awards,2008-02-09,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2008,wga_original,Q926789,Lars and the Real Girl,Lars and the Real Girl,nominated,False,60th Writers Guild of America Awards,2008-02-09,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2008,wga_original,Q694140,Michael Clayton,Michael Clayton,nominated,False,60th Writers Guild of America Awards,2008-02-09,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2008,wga_original,Q1213010,The Savages,The Savages,nominated,False,60th Writers Guild of America Awards,2008-02-09,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2009,wga_original,Q201687,Milk,Milk,won,False,61st Writers Guild of America Awards,2009-02-07,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2009,wga_original,Q381731,Burn After Reading,Burn After Reading,nominated,False,61st Writers Guild of America Awards,2009-02-07,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2009,wga_original,Q212123,Vicky Cristina Barcelona,Vicky Cristina Barcelona,nominated,False,61st Writers Guild of America Awards,2009-02-07,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2009,wga_original,Q1048360,The Visitor,The Visitor,nominated,False,61st Writers Guild of America Awards,2009-02-07,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2009,wga_original,Q139326,The Wrestler,The Wrestler,nominated,False,61st Writers Guild of America Awards,2009-02-07,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2010,wga_original,Q183066,The Hurt Locker,The Hurt Locker,won,False,62nd Writers Guild of America Awards,2010-02-20,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2010,wga_original,Q154935,(500) Days of Summer,(500) Days of Summer,nominated,False,62nd Writers Guild of America Awards,2010-02-20,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2010,wga_original,Q24871,Avatar,Avatar,nominated,False,62nd Writers Guild of America Awards,2010-02-20,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2010,wga_original,Q219315,The Hangover,The Hangover,nominated,False,62nd Writers Guild of America Awards,2010-02-20,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2010,wga_original,Q300555,A Serious Man,A Serious Man,nominated,False,62nd Writers Guild of America Awards,2010-02-20,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2011,wga_original,Q25188,Inception,Inception,won,False,63rd Writers Guild of America Awards,2011-02-05,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2011,wga_original,Q180214,Black Swan,Black Swan,nominated,False,63rd Writers Guild of America Awards,2011-02-05,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2011,wga_original,Q323472,The Fighter,The Fighter,nominated,False,63rd Writers Guild of America Awards,2011-02-05,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2011,wga_original,Q380841,The Kids Are All Right,The Kids Are All Right,nominated,False,63rd Writers Guild of America Awards,2011-02-05,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2011,wga_original,Q1569216,Please Give,Please Give,nominated,False,63rd Writers Guild of America Awards,2011-02-05,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2012,wga_original,Q206124,Midnight in Paris,Midnight in Paris,won,False,64th Writers Guild of America Awards,2012-02-19,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2012,wga_original,Q859448,50/50,50/50,nominated,False,64th Writers Guild of America Awards,2012-02-19,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2012,wga_original,Q837264,Bridesmaids,Bridesmaids,nominated,False,64th Writers Guild of America Awards,2012-02-19,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2012,wga_original,Q2704616,Win Win,Win Win,nominated,False,64th Writers Guild of America Awards,2012-02-19,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2012,wga_original,Q1460394,Young Adult,Young Adult,nominated,False,64th Writers Guild of America Awards,2012-02-19,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2013,wga_original,Q152531,Zero Dark Thirty,Zero Dark Thirty,won,False,65th Writers Guild of America Awards,2013-02-17,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2013,wga_original,Q564298,Flight,Flight,nominated,False,65th Writers Guild of America Awards,2013-02-17,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2013,wga_original,Q53719,Looper,Looper,nominated,False,65th Writers Guild of America Awards,2013-02-17,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2013,wga_original,Q283586,The Master,The Master,nominated,False,65th Writers Guild of America Awards,2013-02-17,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2013,wga_original,Q217112,Moonrise Kingdom,Moonrise Kingdom,nominated,False,65th Writers Guild of America Awards,2013-02-17,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2014,wga_original,Q788822,Her,Her,won,False,66th Writers Guild of America Awards,2014-02-01,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2014,wga_original,Q9013673,American Hustle,American Hustle,nominated,False,66th Writers Guild of America Awards,2014-02-01,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2014,wga_original,Q2907178,Blue Jasmine,Blue Jasmine,nominated,False,66th Writers Guild of America Awards,2014-02-01,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2014,wga_original,Q3520498,Dallas Buyers Club,Dallas Buyers Club,nominated,False,66th Writers Guild of America Awards,2014-02-01,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2014,wga_original,Q3337646,Nebraska,Nebraska,nominated,False,66th Writers Guild of America Awards,2014-02-01,https://en.wikipedia.org/w/index.php?oldid=1375240670,not_found
2015,wga_original,Q3521099,The Grand Budapest Hotel,The Grand Budapest Hotel,won,False,67th Writers Guild of America Awards,2015-02-14,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2015,wga_original,Q4103201,Boyhood,Boyhood,nominated,False,67th Writers Guild of America Awards,2015-02-14,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2015,wga_original,Q5477105,Foxcatcher,Foxcatcher,nominated,False,67th Writers Guild of America Awards,2015-02-14,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
2015,wga_original,Q15154975,Nightcrawler,Nightcrawler,nominated,False,67th Writers Guild of America Awards,2015-02-14,https://en.wikipedia.org/w/index.php?oldid=1375240670,match
